"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"","","","","","html-keyboard-response","97","120038","0.0-3.0-0.47","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","98","120893","0.0-3.0-1.47","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","852","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/4.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","99","121910","0.0-3.0-0.48","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","100","123639","0.0-3.0-1.48","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1724","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/16.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","101","124656","0.0-3.0-0.49","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","102","125246","0.0-3.0-1.49","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","586","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/7.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","103","126262","0.0-3.0-0.50","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","104","127049","0.0-3.0-1.50","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","780","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/13.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","105","128055","0.0-3.0-0.51","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","106","129683","0.0-3.0-1.51","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1622","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","107","130702","0.0-3.0-0.52","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","108","131978","0.0-3.0-1.52","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1270","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF5.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","109","132995","0.0-3.0-0.53","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","110","133213","0.0-3.0-1.53","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","212","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM8.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","111","134231","0.0-3.0-0.54","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","112","134488","0.0-3.0-1.54","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","251","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM2.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","113","135503","0.0-3.0-0.55","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","114","135789","0.0-3.0-1.55","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","272","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/5.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","115","136806","0.0-3.0-0.56","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","116","137383","0.0-3.0-1.56","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","571","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF7.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","117","138399","0.0-3.0-0.57","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","118","138974","0.0-3.0-1.57","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","566","<p>As the military commander, you could choose to launch a missile to kill <strong>2 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM4.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","119","140005","0.0-3.0-0.58","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","120","141093","0.0-3.0-1.58","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1069","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/9.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","121","142112","0.0-3.0-0.59","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","122","143204","0.0-3.0-1.59","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1079","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/6.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","123","144223","0.0-3.0-0.60","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","124","145151","0.0-3.0-1.60","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","920","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFM7.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","125","146170","0.0-3.0-0.61","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","126","147580","0.0-3.0-1.61","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1400","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/5.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","127","148609","0.0-3.0-0.62","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","128","150090","0.0-3.0-1.62","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1467","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/1.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","129","151108","0.0-3.0-0.63","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","130","151899","0.0-3.0-1.63","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","783","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NFF7.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","survey-multi-choice","131","160927","0.0-4.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","9013","","{""Attention1"":""""}","[0]"
"","","","","","html-button-response","132","166903","0.0-5.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","5968","<p style=""font-size:20px;font-weight:bold;"">Great!</p><p>You have finished the first part of the experiment!</p><p>Please relax a little bit and then contine to answer some questions regarding yourself.</p><p>The next part will take around 10 minutes to complete.</p>","0",""
"","","","","","survey-text","133","176510","0.0-6.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","8581","","{""Age"":""27"",""Nation"":""American"",""Born"":""United States"",""Live"":""United States""}",""
"","","","","","survey-multi-choice","134","185475","0.0-7.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","8955","","{""Gender"":""Male"",""Education"":""Bachelor's Degree"",""Income"":""$100,000 - $124,999"",""Children"":""0"",""Ethnicity"":""White""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","135","189772","0.0-8.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","4274","","{""Marriage"":[""Single""],""Religion"":[""Christian""]}","[0,1]"
"","","","","","survey-multi-choice","136","194573","0.0-9.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","4796","","{""SES"":""3""}","[0]"
"","","","","","html-button-response","137","196232","0.0-10.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1652","<p><strong>Please indicate the extent that the following statements could describe you.</p><p> (1 = ""extremely uncharacteristic of me"" to 5 = ""extremely characteristic of me"".)</strong></p>","0",""
"","","","","","survey-likert","138","212468","0.0-11.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","16211","","{""Aggression1"":2,""Aggression2"":1,""Aggression3"":0,""Aggression4"":2,""Aggression5"":0,""Aggression6"":2,""Aggression7"":1,""Aggression8"":0,""Aggression9"":0}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","139","213249","0.0-12.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","767","<p><strong>Please indicate the extent that the following statements could describe you. </strong></p><p><strong> (1 = ""Does not describe me well"" to 5 = ""Does decribe me well"".)</strong></p>","0",""
"","","","","","survey-likert","140","272033","0.0-13.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","58763","","{""fs6"":2,""fs2"":1,""ecs4"":3,""fs7"":1,""pds2"":3,""pds4"":2,""pts4"":0,""pts6"":0,""fs4"":2,""ecs7"":1,""pts2"":2,""pts1"":0,""ecs5"":0,""pds3"":2,""pds1"":4,""ecs3"":2,""fs3"":3,""pts3"":1,""pts5"":2,""fs1"":1,""ecs2"":2,""pts7"":2,""ecs6"":1,""fs5"":2,""pds6"":1,""pds7"":4,""pds5"":1,""ecs1"":4}","[22,4,13,25,9,16,14,24,11,21,7,2,17,12,5,8,6,10,20,0,3,27,19,15,23,26,18,1]"
"","","","","","html-button-response","141","273066","0.0-14.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1013","<p><strong>Which of the following objects or statements do you have a positive or negative feeling towards? </strong></p><p><strong> (1 = ""Very negative"" to 7 = ""Very positive"") </strong></p>","0",""
"","","","","","survey-likert","142","286198","0.0-15.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","13120","","{""sdo10"":4,""sdo1"":3,""sdo9"":2,""sdo7"":4,""sdo8"":2,""sdo11"":4,""sdo13"":3,""sdo3"":2,""sdo15"":4,""sdo14"":4,""sdo2"":2,""sdo16"":3,""sdo5"":4,""sdo6"":2,""sdo4"":2,""sdo12"":4}","[9,0,8,6,7,10,12,2,14,13,1,15,4,5,3,11]"
"","","","","","html-button-response","143","287086","0.0-16.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","874","<p><strong>Please indicate the extent you agree with the following statements.</strong></p><strong><p> (1 = ""Strongly Disagree"" to 5 = ""Srongly Agree"") </strong></p>","0",""
"","","","","","survey-likert","144","316552","0.0-17.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","29452","","{""caring1"":0,""liking1"":2,""caring2"":4,""protection1"":2,""liking2"":3,""caring3"":3,""protection2"":2,""liking3"":1,""protection3"":3,""caring4"":2,""liking4"":2,""protection4"":2,""caring5"":1,""liking5"":1,""protection5"":2}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","317674","0.0-18.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","1103","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","339627","0.0-19.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","21943","","{""tenderness-positive1"":3,""tenderness-negative1"":2,""tenderness-negative2"":0,""tenderness-positive2"":2,""tenderness-positive3"":1,""tenderness-negative3"":3,""tenderness-positive4"":2,""tendereness-negative4"":3,""tendernness-negative5"":4,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","147","344511","0.0-20.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","4871","","{""Attention2"":""Other""}","[0]"
"","","","","","html-button-response","148","345354","0.0-21.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","834","<p><strong>Please indicate the extent you agree with the following statements.</strong></p>","0",""
"","","","","","survey-likert","149","367664","0.0-22.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","22293","","{""Patri7"":3,""Nation1"":1,""Patri9"":2,""Nation6"":1,""Patri10"":3,""Patri12"":1,""Patri1"":2,""Patri6"":1,""Nation7"":2,""Nation2"":1,""Patri3"":3,""Patri11"":1,""Nation3"":2,""Patri2"":3,""Patri5"":3,""Nation8"":1,""Patri4"":3,""Nation4"":2,""Patri8"":2,""Nation5"":3}","[6,12,8,17,9,11,0,5,18,13,2,10,14,1,4,19,3,15,7,16]"
"","","","","","html-button-response","150","368591","0.0-23.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","912","<p><strong>Please indicate the extent you agree with the following statements. </p><p>(1 = ""never or definitely no"" and 9 = ""always or definitely yes"".)</strong></p>","0",""
"","","","","","survey-likert","151","404456","0.0-24.0","11","1","2023-06-04 15:27:09","a806436d73fb3c2fb9db1ebeb6e0a607","47.17.75.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0","","Firefox","110.0","Windows","10.0","35847","","{""hc4"":5,""hc1"":6,""vc4"":2,""hi4"":6,""hi3"":5,""vi3"":6,""hc2"":6,""Robot2"":6,""vc3"":6,""vi4"":4,""hi1"":3,""hi2"":5,""vi2"":1,""vi1"":6,""vc2"":3,""vc1"":6,""hc3"":6}","[12,9,16,3,2,6,10,7,15,8,0,1,5,4,14,13,11]"
