"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","625","0.0-0.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","","","",""
"true","","","","","fullscreen","1","5540","0.0-1.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","","","",""
"","","","","","html-button-response","100","343144","0.0-3.0-1.48","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2600","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/4.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","101","344157","0.0-3.0-0.49","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","102","346584","0.0-3.0-1.49","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2423","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM3.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","103","347589","0.0-3.0-0.50","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","104","349728","0.0-3.0-1.50","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2133","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/8.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","105","350733","0.0-3.0-0.51","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","106","352134","0.0-3.0-1.51","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1396","<p>As the military commander, you could choose to launch a missile to kill <strong>5 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/5.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","107","353141","0.0-3.0-0.52","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","108","354092","0.0-3.0-1.52","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","946","<p>As the military commander, you could choose to launch a missile to kill <strong>7 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/14.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","109","355101","0.0-3.0-0.53","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","110","358058","0.0-3.0-1.53","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2952","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM8.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","111","359069","0.0-3.0-0.54","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","112","373112","0.0-3.0-1.54","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","14038","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/6.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","113","374117","0.0-3.0-0.55","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","114","376898","0.0-3.0-1.55","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2777","<p>As the military commander, you could choose to launch a missile to kill <strong>2 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","115","377909","0.0-3.0-0.56","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","116","380730","0.0-3.0-1.56","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2817","<p>As the military commander, you could choose to launch a missile to kill <strong>1 enemy soldier</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF1.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","117","381741","0.0-3.0-0.57","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","118","384566","0.0-3.0-1.57","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2819","<p>As the military commander, you could choose to launch a missile to kill <strong>6 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/5.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","119","385573","0.0-3.0-0.58","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","120","387102","0.0-3.0-1.58","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1522","<p>As the military commander, you could choose to launch a missile to kill <strong>3 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/6.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","121","388109","0.0-3.0-0.59","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","122","391460","0.0-3.0-1.59","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3346","<p>As the military commander, you could choose to launch a missile to kill <strong>10 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/12.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","123","392469","0.0-3.0-0.60","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","124","393109","0.0-3.0-1.60","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","634","<p>As the military commander, you could choose to launch a missile to kill <strong>8 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/15.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","125","394117","0.0-3.0-0.61","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","126","394794","0.0-3.0-1.61","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","671","<p>As the military commander, you could choose to launch a missile to kill <strong>4 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy tree</strong> nearby.</p> <p>The photo of the <strong>enemy tree</strong> is shown below.</p> <p></p> <img src='stimuli/tree/14.png', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","0",""
"","","","","","html-keyboard-response","127","395805","0.0-3.0-0.62","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","128","397944","0.0-3.0-1.62","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2134","<p>As the military commander, you could choose to launch a missile to kill <strong>2 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCM6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","html-keyboard-response","129","398949","0.0-3.0-0.63","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","130","400592","0.0-3.0-1.63","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1638","<p>As the military commander, you could choose to launch a missile to kill <strong>9 enemy soldiers</strong> , but would accidentally kill <strong>1 enemy civilian</strong> nearby.</p> <p>The photo of the <strong>enemy civilian</strong> is shown below.</p> <p></p> <img src='stimuli/faces/NCF6.jpg', style='max-width: 30%;'> </img> <p><strong>Would you launch the weapon?</strong></p>","1",""
"","","","","","survey-multi-choice","131","454833","0.0-4.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","54234","","{""Attention1"":""""}","[0]"
"","","","","","html-button-response","132","457370","0.0-5.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","2529","<p style=""font-size:20px;font-weight:bold;"">Great!</p><p>You have finished the first part of the experiment!</p><p>Please relax a little bit and then contine to answer some questions regarding yourself.</p><p>The next part will take around 10 minutes to complete.</p>","0",""
"","","","","","survey-text","133","480195","0.0-6.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","21810","","{""Age"":""33"",""Nation"":""American "",""Born"":""United States"",""Live"":""United States""}",""
"","","","","","survey-multi-choice","134","498436","0.0-7.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","18234","","{""Gender"":""Female"",""Education"":""High School Diploma"",""Income"":""$20,000 - $39,999"",""Children"":"">=3"",""Ethnicity"":""White""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","135","517160","0.0-8.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","18709","","{""Marriage"":[""Married""],""Religion"":[""Agnostic""]}","[0,1]"
"","","","","","survey-multi-choice","136","538167","0.0-9.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","20999","","{""SES"":""2""}","[0]"
"","","","","","html-button-response","137","542695","0.0-10.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","4520","<p><strong>Please indicate the extent that the following statements could describe you.</p><p> (1 = ""extremely uncharacteristic of me"" to 5 = ""extremely characteristic of me"".)</strong></p>","0",""
"","","","","","survey-likert","138","609171","0.0-11.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","66469","","{""Aggression1"":0,""Aggression2"":0,""Aggression3"":1,""Aggression4"":0,""Aggression5"":3,""Aggression6"":0,""Aggression7"":0,""Aggression8"":0,""Aggression9"":0}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","139","620304","0.0-12.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","11124","<p><strong>Please indicate the extent that the following statements could describe you. </strong></p><p><strong> (1 = ""Does not describe me well"" to 5 = ""Does decribe me well"".)</strong></p>","0",""
"","","","","","survey-likert","140","803561","0.0-13.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","183248","","{""pds4"":3,""pts4"":3,""pds2"":3,""pts3"":3,""ecs3"":3,""pds7"":1,""pds3"":2,""ecs4"":1,""pts7"":3,""fs6"":3,""ecs7"":3,""ecs6"":3,""ecs1"":3,""fs1"":3,""fs5"":3,""pts1"":1,""pds1"":3,""fs7"":3,""pts6"":3,""pts2"":3,""pds5"":3,""pds6"":1,""ecs5"":2,""fs3"":0,""fs4"":0,""pts5"":3,""fs2"":3,""ecs2"":1}","[16,14,9,10,8,26,12,13,27,22,21,19,1,0,15,2,5,25,24,7,18,23,17,6,11,20,4,3]"
"","","","","","html-button-response","141","814156","0.0-14.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","10588","<p><strong>Which of the following objects or statements do you have a positive or negative feeling towards? </strong></p><p><strong> (1 = ""Very negative"" to 7 = ""Very positive"") </strong></p>","0",""
"","","","","","survey-likert","142","951599","0.0-15.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","137434","","{""sdo7"":0,""sdo5"":0,""sdo1"":0,""sdo14"":6,""sdo10"":6,""sdo4"":0,""sdo11"":6,""sdo15"":6,""sdo6"":0,""sdo13"":6,""sdo16"":6,""sdo8"":0,""sdo12"":6,""sdo3"":0,""sdo9"":6,""sdo2"":1}","[6,4,0,13,9,3,10,14,5,12,15,7,11,2,8,1]"
"","","","","","html-button-response","143","953466","0.0-16.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","1858","<p><strong>Please indicate the extent you agree with the following statements.</strong></p><strong><p> (1 = ""Strongly Disagree"" to 5 = ""Srongly Agree"") </strong></p>","0",""
"","","","","","survey-likert","144","1016680","0.0-17.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","63207","","{""caring1"":4,""liking1"":1,""caring2"":4,""protection1"":4,""liking2"":3,""caring3"":4,""protection2"":3,""liking3"":3,""protection3"":4,""caring4"":4,""liking4"":0,""protection4"":3,""caring5"":1,""liking5"":0,""protection5"":4}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","1019922","0.0-18.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","3234","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","1096570","0.0-19.0","105","1","2023-05-30 04:53:19","c5e7288ef5abdde20c6cfc36967cae27","69.76.44.159","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","ChromeOS","14541.0.0","76642","","{""tenderness-positive1"":4,""tenderness-negative1"":4,""tenderness-negative2"":3,""tenderness-positive2"":3,""tenderness-positive3"":4,""tenderness-negative3"":4,""tenderness-positive4"":4,""tendereness-negative4"":4,""tendernness-negative5"":4,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
